y2016_id,y2022_id
E-08-01-na-01,Jkxpsu0
C-05-06-na-03,Jkxpsu0
B-01-08-na-03,Jkxpsu4
E-08-01-na-02,Jkxpsu4
B-01-08-na-03,Jkxpsu8
E-08-01-na-03,Jkxpsu8
B-01-08-na-03,JkxpsvA
E-08-01-na-04,JkxpsvA
B-01-08-na-03,JkxpsvE
E-08-01-na-06,JkxpsvE
E-08-01-na-07,JkxpsvE
E-08-01-na-10,JkxpsvE
F-02-14-na-04,JkxpsvE
B-01-08-na-03,JkxpsvI
E-08-01-na-08,JkxpsvI
B-01-08-na-03,JmiZ21Y
E-08-01-na-11,JmiZ21Y
F-02-15-na-05,JmiZ21Y
F-02-15-na-06,JmiZ21Y
E-09-01-na-01,JkxpsvQ
E-09-01-na-02,JkxpsvQ
E-09-01-na-03,JkxpsvQ
E-09-01-na-04,JkxpsvQ
E-09-01-na-06,JkxpsvY
E-09-01-na-07,Jkxpsvc
E-08-01-na-12,Jkxpsvc
E-09-01-na-04,Jkxpsvg
E-09-01-na-08,Jkxpsvg
E-09-01-na-09,Jkxpsvk
E-09-01-na-10,Jkxpsvo
B-04-01-na-02,Jkxpsvs
B-01-05-na-02,Jkxpsv0
B-01-05-na-03,Jkxpsv4
B-01-06-na-05,Jkxpsv4
B-01-05-na-04,Jkxpsv8
B-01-05-na-05,JkxpswA
B-01-06-na-02,JkxpswE
B-04-01-na-11,JkxpswE
B-04-01-na-05,JkxpswI
B-04-01-na-09,JkxpswI
B-04-01-na-14,JkxpswI
B-04-01-na-01,JkxpswM
B-04-01-na-02,JkxpswM
B-04-01-na-03,JkxpswM
B-04-01-na-04,JkxpswM
B-04-01-na-09,JkxpswM
B-04-01-na-11,JkxpswM
B-04-01-na-14,JkxpswM
B-04-01-na-04,JkxpswQ
B-04-01-na-09,JkxpswQ
C-05-06-04,JkxpswQ
B-04-01-na-14,JkxpswQ
C-05-01-na-03,JkxpswQ
C-05-06-na-04,JkxpswQ
C-05-06-na-05,JkxpswQ
